3 ==> 533 #SUP: 43 #CONF: 0.9772727272727273
549 653 ==> 816 #SUP: 35 #CONF: 0.9722222222222222
549 766 ==> 660 #SUP: 36 #CONF: 0.9473684210526315
549 660 ==> 766 #SUP: 36 #CONF: 1.0
549 722 ==> 816 #SUP: 39 #CONF: 0.975
549 817 ==> 722 #SUP: 37 #CONF: 0.9024390243902439
549 722 ==> 817 #SUP: 37 #CONF: 0.925
766 817 ==> 549 #SUP: 34 #CONF: 0.918918918918919
549 817 ==> 816 #SUP: 39 #CONF: 0.9512195121951219
653 766 ==> 660 #SUP: 35 #CONF: 0.9459459459459459
660 816 ==> 653 #SUP: 37 #CONF: 0.9736842105263158
653 816 ==> 660 #SUP: 37 #CONF: 0.925
653 660 ==> 816 #SUP: 37 #CONF: 0.9487179487179487
660 817 ==> 653 #SUP: 36 #CONF: 0.9
653 817 ==> 660 #SUP: 36 #CONF: 0.9473684210526315
653 660 ==> 817 #SUP: 36 #CONF: 0.9230769230769231
653 816 ==> 722 #SUP: 37 #CONF: 0.925
653 722 ==> 816 #SUP: 37 #CONF: 0.925
653 817 ==> 722 #SUP: 36 #CONF: 0.9473684210526315
653 722 ==> 817 #SUP: 36 #CONF: 0.9
653 766 ==> 816 #SUP: 35 #CONF: 0.9459459459459459
766 817 ==> 653 #SUP: 34 #CONF: 0.918918918918919
653 766 ==> 817 #SUP: 34 #CONF: 0.918918918918919
653 817 ==> 816 #SUP: 38 #CONF: 1.0
653 816 ==> 817 #SUP: 38 #CONF: 0.95
660 722 ==> 766 #SUP: 36 #CONF: 0.9
660 816 ==> 722 #SUP: 35 #CONF: 0.9210526315789473
660 817 ==> 722 #SUP: 36 #CONF: 0.9
660 722 ==> 817 #SUP: 36 #CONF: 0.9
660 816 ==> 766 #SUP: 35 #CONF: 0.9210526315789473
766 817 ==> 660 #SUP: 36 #CONF: 0.972972972972973
660 817 ==> 766 #SUP: 36 #CONF: 0.9
660 817 ==> 816 #SUP: 37 #CONF: 0.925
660 816 ==> 817 #SUP: 37 #CONF: 0.9736842105263158
766 817 ==> 722 #SUP: 34 #CONF: 0.918918918918919
816 817 ==> 722 #SUP: 42 #CONF: 0.9130434782608695
722 817 ==> 816 #SUP: 42 #CONF: 0.9545454545454546
722 816 ==> 817 #SUP: 42 #CONF: 0.9333333333333333
766 817 ==> 816 #SUP: 35 #CONF: 0.9459459459459459
3 573 829 ==> 533 #SUP: 34 #CONF: 1.0
3 533 573 ==> 829 #SUP: 34 #CONF: 0.918918918918919
367 502 566 ==> 4 #SUP: 35 #CONF: 0.9722222222222222
4 502 566 ==> 367 #SUP: 35 #CONF: 0.9210526315789473
4 367 566 ==> 502 #SUP: 35 #CONF: 0.9459459459459459
4 367 502 ==> 566 #SUP: 35 #CONF: 1.0
367 566 ==> 4 502 #SUP: 35 #CONF: 0.9210526315789473
367 502 ==> 4 566 #SUP: 35 #CONF: 0.9722222222222222
4 502 ==> 367 566 #SUP: 35 #CONF: 0.9210526315789473
4 367 ==> 502 566 #SUP: 35 #CONF: 0.9210526315789473
367 566 581 ==> 4 #SUP: 34 #CONF: 0.9714285714285714
4 566 581 ==> 367 #SUP: 34 #CONF: 0.918918918918919
4 367 581 ==> 566 #SUP: 34 #CONF: 0.9714285714285714
4 367 566 ==> 581 #SUP: 34 #CONF: 0.918918918918919
367 581 ==> 4 566 #SUP: 34 #CONF: 0.9444444444444444
502 566 581 ==> 4 #SUP: 35 #CONF: 0.9722222222222222
4 566 581 ==> 502 #SUP: 35 #CONF: 0.9459459459459459
4 502 581 ==> 566 #SUP: 35 #CONF: 1.0
4 502 566 ==> 581 #SUP: 35 #CONF: 0.9210526315789473
566 581 ==> 4 502 #SUP: 35 #CONF: 0.9210526315789473
502 581 ==> 4 566 #SUP: 35 #CONF: 0.9459459459459459
4 581 ==> 502 566 #SUP: 35 #CONF: 0.9210526315789473
4 502 ==> 566 581 #SUP: 35 #CONF: 0.9210526315789473
10 316 788 ==> 315 #SUP: 35 #CONF: 0.9722222222222222
10 315 788 ==> 316 #SUP: 35 #CONF: 0.9722222222222222
10 315 316 ==> 788 #SUP: 35 #CONF: 1.0
10 316 ==> 315 788 #SUP: 35 #CONF: 0.9459459459459459
10 315 ==> 316 788 #SUP: 35 #CONF: 0.9722222222222222
316 397 788 ==> 315 #SUP: 37 #CONF: 0.9736842105263158
315 397 788 ==> 316 #SUP: 37 #CONF: 0.9736842105263158
315 316 397 ==> 788 #SUP: 37 #CONF: 0.9736842105263158
316 397 ==> 315 788 #SUP: 37 #CONF: 0.9024390243902439
315 397 ==> 316 788 #SUP: 37 #CONF: 0.9487179487179487
315 427 788 ==> 316 #SUP: 35 #CONF: 0.9722222222222222
315 316 427 ==> 788 #SUP: 35 #CONF: 0.9722222222222222
315 427 ==> 316 788 #SUP: 35 #CONF: 0.9459459459459459
315 531 788 ==> 316 #SUP: 35 #CONF: 0.9722222222222222
315 316 531 ==> 788 #SUP: 35 #CONF: 0.9722222222222222
315 531 ==> 316 788 #SUP: 35 #CONF: 0.9459459459459459
316 693 788 ==> 315 #SUP: 35 #CONF: 0.9459459459459459
315 693 788 ==> 316 #SUP: 35 #CONF: 0.9722222222222222
315 316 693 ==> 788 #SUP: 35 #CONF: 0.9722222222222222
315 693 ==> 316 788 #SUP: 35 #CONF: 0.9459459459459459
317 816 817 ==> 722 #SUP: 34 #CONF: 0.9444444444444444
317 722 817 ==> 816 #SUP: 34 #CONF: 0.9444444444444444
317 722 816 ==> 817 #SUP: 34 #CONF: 0.9444444444444444
549 816 817 ==> 722 #SUP: 37 #CONF: 0.9487179487179487
549 722 817 ==> 816 #SUP: 37 #CONF: 1.0
549 722 816 ==> 817 #SUP: 37 #CONF: 0.9487179487179487
549 817 ==> 722 816 #SUP: 37 #CONF: 0.9024390243902439
549 722 ==> 816 817 #SUP: 37 #CONF: 0.925
660 722 816 ==> 653 #SUP: 34 #CONF: 0.9714285714285714
653 722 816 ==> 660 #SUP: 34 #CONF: 0.918918918918919
653 660 816 ==> 722 #SUP: 34 #CONF: 0.918918918918919
653 660 722 ==> 816 #SUP: 34 #CONF: 0.9714285714285714
660 722 817 ==> 653 #SUP: 34 #CONF: 0.9444444444444444
653 722 817 ==> 660 #SUP: 34 #CONF: 0.9444444444444444
653 660 817 ==> 722 #SUP: 34 #CONF: 0.9444444444444444
653 660 722 ==> 817 #SUP: 34 #CONF: 0.9714285714285714
660 766 816 ==> 653 #SUP: 34 #CONF: 0.9714285714285714
653 766 816 ==> 660 #SUP: 34 #CONF: 0.9714285714285714
653 660 816 ==> 766 #SUP: 34 #CONF: 0.918918918918919
653 660 766 ==> 816 #SUP: 34 #CONF: 0.9714285714285714
653 766 ==> 660 816 #SUP: 34 #CONF: 0.918918918918919
660 816 817 ==> 653 #SUP: 36 #CONF: 0.972972972972973
653 816 817 ==> 660 #SUP: 36 #CONF: 0.9473684210526315
653 660 817 ==> 816 #SUP: 36 #CONF: 1.0
653 660 816 ==> 817 #SUP: 36 #CONF: 0.972972972972973
660 817 ==> 653 816 #SUP: 36 #CONF: 0.9
660 816 ==> 653 817 #SUP: 36 #CONF: 0.9473684210526315
653 817 ==> 660 816 #SUP: 36 #CONF: 0.9473684210526315
653 816 ==> 660 817 #SUP: 36 #CONF: 0.9
653 660 ==> 816 817 #SUP: 36 #CONF: 0.9230769230769231
653 816 817 ==> 722 #SUP: 36 #CONF: 0.9473684210526315
653 722 817 ==> 816 #SUP: 36 #CONF: 1.0
653 722 816 ==> 817 #SUP: 36 #CONF: 0.972972972972973
653 817 ==> 722 816 #SUP: 36 #CONF: 0.9473684210526315
653 816 ==> 722 817 #SUP: 36 #CONF: 0.9
653 722 ==> 816 817 #SUP: 36 #CONF: 0.9
766 816 817 ==> 653 #SUP: 34 #CONF: 0.9714285714285714
653 766 817 ==> 816 #SUP: 34 #CONF: 1.0
653 766 816 ==> 817 #SUP: 34 #CONF: 0.9714285714285714
766 817 ==> 653 816 #SUP: 34 #CONF: 0.918918918918919
653 766 ==> 816 817 #SUP: 34 #CONF: 0.918918918918919
660 816 817 ==> 722 #SUP: 35 #CONF: 0.9459459459459459
660 722 817 ==> 816 #SUP: 35 #CONF: 0.9722222222222222
660 722 816 ==> 817 #SUP: 35 #CONF: 1.0
660 816 ==> 722 817 #SUP: 35 #CONF: 0.9210526315789473
766 816 817 ==> 660 #SUP: 34 #CONF: 0.9714285714285714
660 816 817 ==> 766 #SUP: 34 #CONF: 0.918918918918919
660 766 817 ==> 816 #SUP: 34 #CONF: 0.9444444444444444
660 766 816 ==> 817 #SUP: 34 #CONF: 0.9714285714285714
766 817 ==> 660 816 #SUP: 34 #CONF: 0.918918918918919
660 722 816 817 ==> 653 #SUP: 34 #CONF: 0.9714285714285714
653 722 816 817 ==> 660 #SUP: 34 #CONF: 0.9444444444444444
653 660 816 817 ==> 722 #SUP: 34 #CONF: 0.9444444444444444
653 660 722 817 ==> 816 #SUP: 34 #CONF: 1.0
653 660 722 816 ==> 817 #SUP: 34 #CONF: 1.0
660 816 817 ==> 653 722 #SUP: 34 #CONF: 0.918918918918919
660 722 817 ==> 653 816 #SUP: 34 #CONF: 0.9444444444444444
660 722 816 ==> 653 817 #SUP: 34 #CONF: 0.9714285714285714
653 722 817 ==> 660 816 #SUP: 34 #CONF: 0.9444444444444444
653 722 816 ==> 660 817 #SUP: 34 #CONF: 0.918918918918919
653 660 817 ==> 722 816 #SUP: 34 #CONF: 0.9444444444444444
653 660 816 ==> 722 817 #SUP: 34 #CONF: 0.918918918918919
653 660 722 ==> 816 817 #SUP: 34 #CONF: 0.9714285714285714
